Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-October-2019,1427.05,1437.65,1404.00,1414.25,1419.641959385548928221,638098,16761,905870695.00,181704,28.48,33.65,-12.80
18-October-2019,1403.10,1428.00,1399.70,1415.30,1416.679463532506898869,629451,20580,891730305.00,185450,29.46,28.30,12.20
17-October-2019,1378.00,1399.00,1372.15,1396.15,1387.126901884831927278,282943,10495,392477847.00,102345,36.17,26.85,18.15
16-October-2019,1368.30,1379.90,1363.50,1372.70,1372.422131253590299592,193229,7405,265191756.00,70216,36.34,16.40,4.40
15-October-2019,1363.50,1370.00,1345.00,1363.30,1364.033931710974985686,197367,6566,269215285.00,76340,38.68,25.00,-0.20
14-October-2019,1363.60,1363.60,1351.00,1357.65,1358.278499641062455132,222880,9270,302733112.00,89286,40.06,12.60,-5.95
11-October-2019,1365.00,1366.00,1337.00,1352.40,1352.183444371232642702,286839,11135,387858947.00,69582,24.26,29.00,-12.60
10-October-2019,1328.00,1368.00,1322.55,1362.40,1357.030772005084440117,682081,22000,925604906.00,272227,39.91,45.45,34.40
9-October-2019,1311.90,1330.00,1293.15,1325.75,1310.433866780724748768,236137,8136,309441922.00,60693,25.70,36.85,13.85
7-October-2019,1310.00,1320.00,1301.55,1309.80,1312.028574391951459835,192830,7629,252998470.00,61081,31.68,18.45,-0.20
4-October-2019,1317.10,1328.50,1304.05,1307.45,1318.929846629240750028,247244,9307,326097491.00,69216,28.00,24.45,-9.65
3-October-2019,1290.05,1314.10,1281.20,1311.00,1306.066843661782497647,178536,7640,233179950.00,35940,20.13,32.90,20.95
1-October-2019,1335.00,1342.50,1293.80,1305.05,1318.564543651068906677,360415,12100,475230440.00,64437,17.88,48.70,-29.95
30-September-2019,1310.00,1336.00,1305.80,1332.60,1322.030308488778587249,449676,15970,594485301.00,139994,31.13,30.20,22.60
27-September-2019,1293.80,1314.90,1284.00,1308.75,1307.687409593697485608,444521,14551,581294515.00,102892,23.15,30.90,14.95
26-September-2019,1290.00,1298.70,1283.45,1296.60,1292.357780891855457626,488106,11735,630807587.00,226622,46.43,15.25,6.60
25-September-2019,1281.00,1295.45,1269.35,1279.80,1285.035679996159569871,416620,11835,535371565.00,85987,20.64,26.10,-1.20
24-September-2019,1243.00,1298.55,1242.05,1278.55,1283.240878548185179442,960949,29712,1233129039.00,218304,22.72,56.50,35.55
23-September-2019,1278.00,1280.85,1233.20,1238.65,1248.742280063869998930,757163,22433,945501451.00,171257,22.62,47.65,-39.35
20-September-2019,1186.60,1269.50,1174.60,1254.40,1236.379657490025221442,1076465,31967,1330919428.00,271475,25.22,94.90,67.80
19-September-2019,1207.00,1209.35,1173.25,1178.70,1188.691767056775759796,349304,12272,415214789.00,99071,28.36,36.10,-28.30
18-September-2019,1204.85,1216.10,1197.60,1205.70,1206.157089741139709456,298269,10750,359759269.00,67706,22.70,18.50,0.85
17-September-2019,1214.80,1214.80,1193.70,1197.20,1201.895088341487384365,234035,7990,281285517.00,61283,26.19,21.10,-17.60
16-September-2019,1191.00,1218.15,1188.50,1210.80,1205.850421725326683835,366945,12722,442480783.00,64066,17.46,29.65,19.80
13-September-2019,1214.70,1228.25,1207.05,1225.55,1217.018065043647759025,547909,10103,666815151.00,331212,60.45,21.20,10.85
12-September-2019,1238.00,1239.60,1206.35,1210.35,1221.600539354129405156,251041,7713,306671821.00,60720,24.19,33.25,-27.65
11-September-2019,1222.70,1239.95,1222.70,1234.10,1233.735744431928604924,206849,8132,255197005.00,45877,22.18,17.25,11.40
9-September-2019,1222.00,1232.75,1213.20,1222.10,1224.495935805837791261,278530,12879,341058853.00,57476,20.64,19.55,0.10
6-September-2019,1205.00,1229.00,1196.25,1222.50,1216.211781225055059194,519895,15453,632302424.00,121957,23.46,32.75,17.50
5-September-2019,1208.00,1213.75,1193.20,1198.30,1202.471061623425642655,503380,12110,605299883.00,166099,33.00,20.55,-9.70
4-September-2019,1200.00,1204.90,1185.50,1201.55,1195.947297712638767805,517321,12746,618688652.00,186290,36.01,19.40,1.55
3-September-2019,1240.00,1243.05,1200.00,1205.90,1223.706052637192195532,328171,11177,401584839.00,101770,31.01,43.05,-34.10
30-August-2019,1247.00,1254.00,1220.85,1248.35,1236.844741917653561642,680248,17323,841361162.00,286588,42.13,33.15,1.35
29-August-2019,1257.95,1260.00,1235.50,1242.20,1250.313979214542269385,397297,9906,496745993.00,162338,40.86,24.50,-15.75
28-August-2019,1276.00,1280.50,1256.85,1263.05,1265.271430054163767553,260137,8595,329143914.00,71510,27.49,23.65,-12.95
27-August-2019,1283.00,1283.90,1261.80,1275.10,1271.020500307846669555,350824,11806,445904496.00,107905,30.76,22.10,-7.90
26-August-2019,1294.00,1294.00,1259.70,1265.90,1274.719995057991382372,323755,10133,412696972.00,70210,21.69,34.30,-28.10
23-August-2019,1243.00,1283.90,1226.80,1275.95,1257.657284542390054753,513210,14360,645442295.00,116560,22.71,57.10,32.95
22-August-2019,1271.00,1271.05,1239.05,1246.50,1251.809231448544113196,403122,10685,504631841.00,115952,28.76,32.00,-24.50
21-August-2019,1277.40,1278.40,1266.65,1270.80,1271.296138351774230223,233087,7841,296322603.00,69090,29.64,11.75,-6.60
20-August-2019,1294.00,1294.00,1272.85,1276.00,1280.325880698384385826,291530,9667,373253404.00,70232,24.09,21.15,-18.00
19-August-2019,1280.80,1296.65,1280.55,1292.10,1289.943918236659733669,463484,15977,597868367.00,214562,46.29,16.10,11.30
16-August-2019,1290.55,1291.00,1273.20,1277.40,1280.241601587806400697,339588,11206,434754685.00,89721,26.42,17.80,-13.15
14-August-2019,1298.00,1304.00,1280.10,1288.30,1291.503411589600858658,785411,24593,1014360986.00,213399,27.17,23.90,-9.70
13-August-2019,1240.00,1302.50,1225.30,1275.00,1276.539731142500975091,2092112,55153,2670664090.00,489767,23.41,77.20,35.00
9-August-2019,1159.00,1175.00,1152.70,1162.00,1165.760951603084031929,528918,14494,616591951.00,120746,22.83,22.30,3.00
8-August-2019,1109.00,1158.00,1095.65,1151.95,1126.766762806605579519,861938,22134,971203090.00,315781,36.64,62.35,42.95
7-August-2019,1127.80,1138.40,1103.00,1109.00,1119.732006349624362660,546804,16020,612273940.00,129122,23.61,35.40,-18.80
6-August-2019,1136.80,1149.90,1121.95,1128.00,1136.447531454842673909,433717,14572,492896614.00,102252,23.58,27.95,-8.80
5-August-2019,1177.50,1177.50,1129.00,1143.00,1143.316935153549932309,607913,18720,695037228.00,164254,27.02,48.50,-34.50
2-August-2019,1175.50,1198.00,1162.35,1184.20,1182.507424351874147202,523278,14362,618780120.00,85495,16.34,35.65,8.70
1-August-2019,1169.80,1188.30,1150.20,1180.55,1165.314029469776076110,430950,15545,502192081.00,103135,23.93,38.10,10.75
31-July-2019,1177.95,1184.85,1163.00,1166.00,1172.999341775498625715,363098,12108,425913715.00,95262,26.24,21.85,-11.95
30-July-2019,1211.25,1219.90,1175.80,1180.55,1201.482747792142539664,413976,13254,497385022.00,100680,24.32,44.10,-30.70
29-July-2019,1219.40,1221.50,1205.10,1211.15,1212.390372713321277009,416379,15942,504813891.00,134214,32.23,16.40,-8.25
26-July-2019,1233.45,1242.00,1210.05,1214.10,1221.917027919815376261,552475,16580,675078610.00,192889,34.91,31.95,-19.35
25-July-2019,1267.95,1268.80,1227.15,1232.30,1244.896136528837454961,382454,13505,476115507.00,112450,29.40,41.65,-35.65
24-July-2019,1274.00,1279.05,1254.40,1258.80,1260.941335645229087852,494832,15224,623954123.00,262883,53.13,24.65,-15.20
23-July-2019,1285.70,1294.00,1261.30,1272.85,1282.551007799285848524,425680,15380,545956313.00,150816,35.43,32.70,-12.85
22-July-2019,1256.95,1284.55,1227.60,1280.50,1262.310925790274412576,585651,21941,739273656.00,119978,20.49,56.95,23.55
19-July-2019,1268.25,1271.00,1243.00,1249.00,1256.839135207546467709,322482,14090,405307998.00,104083,32.28,28.00,-19.25
18-July-2019,1281.90,1286.20,1258.00,1261.80,1269.861517910152384721,181908,7220,230997969.00,56888,31.27,28.20,-20.10
17-July-2019,1296.80,1296.80,1280.00,1281.55,1286.969495531889613597,159911,5587,205800579.00,48440,30.29,16.80,-15.25
16-July-2019,1279.00,1295.00,1269.10,1293.10,1280.984160526771314820,583479,11000,747427357.00,422357,72.39,25.90,14.10
15-July-2019,1285.00,1289.00,1271.00,1275.90,1276.185580850406001334,245812,10382,313701730.00,115476,46.98,18.00,-9.10
12-July-2019,1284.70,1299.80,1278.00,1280.60,1290.874912172707319044,321654,9695,415215079.00,122934,38.22,21.80,-4.10
11-July-2019,1284.05,1289.75,1279.60,1281.30,1284.653903231584064682,156332,5750,200832514.00,55349,35.40,10.15,-2.75
10-July-2019,1281.20,1288.70,1269.00,1278.35,1276.819297310646926546,384665,9892,491147695.00,156890,40.79,19.70,-2.85
9-July-2019,1250.30,1283.85,1245.10,1279.45,1272.139037089048160688,528377,12502,672169008.00,301400,57.04,38.75,29.15
8-July-2019,1261.00,1267.70,1248.05,1251.90,1256.313081192024124843,348852,10400,438267331.00,140688,40.33,19.65,-9.10
5-July-2019,1287.05,1290.20,1259.45,1262.60,1274.546079426830798717,350612,9337,446871150.00,143601,40.96,30.75,-24.45
4-July-2019,1282.00,1291.25,1280.75,1283.00,1285.720480140687730189,319573,8020,410881551.00,156626,49.01,10.50,1.00
3-July-2019,1281.55,1286.40,1276.00,1282.25,1282.159973772402739326,274520,7495,351978556.00,128593,46.84,10.40,0.70
2-July-2019,1275.05,1281.00,1263.65,1278.05,1271.424496601256893677,350865,9211,446098356.00,140661,40.09,17.35,3.00
1-July-2019,1257.00,1272.00,1247.00,1268.50,1263.433031614167184853,384353,10031,485604276.00,150752,39.22,25.00,11.50
28-June-2019,1279.00,1282.80,1248.05,1252.00,1260.872411321456600931,440862,11722,555870733.00,186009,42.19,34.75,-27.00
27-June-2019,1294.55,1296.65,1271.10,1274.85,1282.630850625210049095,288623,8119,370196764.00,114021,39.51,25.55,-19.70
26-June-2019,1288.05,1304.50,1287.10,1294.55,1295.530901318310842179,320941,7881,415788983.00,116217,36.21,17.40,6.50
25-June-2019,1262.00,1297.80,1254.35,1295.80,1281.792491050251182250,407274,11672,522040755.00,173258,42.54,43.45,33.80
24-June-2019,1268.00,1276.00,1257.45,1262.65,1263.967018614199381833,346832,9987,438384209.00,159721,46.05,18.55,-5.35
21-June-2019,1295.00,1295.60,1276.00,1279.20,1284.693342466724144039,338684,6930,435105080.00,147247,43.48,19.60,-15.80
20-June-2019,1279.00,1300.00,1278.15,1296.90,1288.809173098854602251,302515,6826,389884107.00,132266,43.72,21.85,17.90
19-June-2019,1285.25,1301.15,1262.70,1277.50,1283.415247513750763931,449975,11403,577504776.00,164863,36.64,38.45,-7.75
18-June-2019,1281.00,1287.60,1269.30,1282.55,1280.745232271569068825,430918,10179,551896174.00,196601,45.62,18.30,1.55
17-June-2019,1321.20,1321.50,1277.50,1281.50,1291.337981312206284817,472822,11892,610573007.00,191193,40.44,44.00,-39.70
14-June-2019,1322.70,1325.10,1309.50,1316.95,1315.504099805319724913,434045,9536,570987977.00,174378,40.18,15.60,-5.75
13-June-2019,1330.95,1334.35,1310.00,1324.30,1321.700034918126183081,380891,7691,503423648.00,125178,32.86,24.35,-6.65
12-June-2019,1335.20,1338.60,1325.65,1331.10,1332.562224398586136782,201151,6038,268046224.00,47622,23.67,12.95,-4.10
11-June-2019,1321.15,1334.80,1317.20,1328.55,1327.989831327565492291,297974,8142,395706442.00,83961,28.18,17.60,7.40
10-June-2019,1319.90,1327.00,1310.60,1318.85,1318.718569843106431927,296443,7494,390924889.00,76606,25.84,16.40,-1.05
7-June-2019,1327.70,1328.70,1305.60,1315.30,1314.417795211784704601,441793,10916,580700581.00,95092,21.52,23.10,-12.40
6-June-2019,1354.20,1359.00,1321.65,1327.05,1334.482178864147385217,344675,9587,459962645.00,102199,29.65,37.35,-27.15
4-June-2019,1358.00,1373.00,1347.45,1351.10,1357.714490775395182950,340665,9633,462525807.00,65343,19.18,25.55,-6.90
3-June-2019,1335.00,1365.00,1322.10,1358.30,1346.005156423237342124,511401,14192,688348383.00,142169,27.80,42.90,23.30
31-May-2019,1339.00,1340.90,1321.25,1329.75,1330.636065625160939280,446597,11523,594258075.00,76593,17.15,19.65,-9.25
30-May-2019,1316.40,1340.45,1316.00,1330.60,1329.138223882121005050,509268,14544,676887565.00,118962,23.36,24.45,14.20
29-May-2019,1322.25,1333.15,1304.50,1313.25,1320.822127638816054245,409985,11911,541517260.00,119432,29.13,28.65,-9.00
28-May-2019,1317.20,1334.80,1314.05,1325.95,1325.026842740932826542,563020,12637,746016613.00,92405,16.41,20.75,8.75
27-May-2019,1336.00,1337.00,1308.00,1310.70,1323.075065414146613477,606138,14836,801966074.00,184091,30.37,29.00,-25.30
24-May-2019,1349.90,1353.50,1316.60,1336.80,1335.085741385049635429,877196,18012,1171131872.00,274677,31.31,36.90,-13.10
23-May-2019,1370.00,1392.00,1324.45,1335.80,1363.948861952041582912,1231275,29532,1679396135.00,304899,24.76,67.55,-34.20
22-May-2019,1349.00,1359.00,1334.50,1340.70,1344.668225143886645149,636091,14705,855331356.00,174239,27.39,24.50,-8.30
21-May-2019,1329.30,1366.25,1329.30,1339.75,1341.816306601071640466,1951774,22787,2618922180.00,1280447,65.60,36.95,10.45
20-May-2019,1313.90,1336.50,1302.60,1325.50,1317.596255554841768189,2132599,24716,2809904457.00,1271501,59.62,33.90,11.60
17-May-2019,1268.00,1276.90,1255.00,1265.70,1266.607374405012842251,538457,17074,682013607.00,152064,28.24,21.90,-2.30
16-May-2019,1261.00,1270.35,1257.75,1264.05,1264.227967836422650215,442115,9679,558934148.00,129136,29.21,12.60,3.05
15-May-2019,1274.80,1277.90,1251.10,1257.25,1268.253908524839851274,692013,16046,877648192.00,234881,33.94,26.80,-17.55
14-May-2019,1235.20,1269.50,1232.00,1259.50,1253.515070123464251386,860411,18386,1078538155.00,223544,25.98,37.50,24.30
13-May-2019,1250.40,1260.35,1227.00,1230.85,1245.988505712039927044,655195,14097,816365439.00,180764,27.59,33.35,-19.55
10-May-2019,1264.90,1277.90,1245.00,1250.50,1260.762429156685751870,1927846,22396,2430555806.00,164182,8.52,32.90,-14.40
9-May-2019,1291.70,1291.70,1251.50,1255.15,1263.709220100034397177,1026247,27186,1296877796.00,301847,29.41,40.20,-36.55
8-May-2019,1340.00,1340.00,1291.05,1299.45,1313.029567388787457984,892233,18906,1171528310.00,361512,40.52,48.95,-40.55
7-May-2019,1391.50,1394.00,1341.30,1344.55,1371.971566600182862609,1036844,13586,1422520487.00,648018,62.50,52.70,-46.95
6-May-2019,1399.00,1402.00,1378.55,1384.85,1394.900891005339554942,741073,10606,1033723388.00,182272,24.60,23.45,-14.15
3-May-2019,1407.00,1417.00,1401.40,1407.05,1411.293527697516603204,966982,18908,1364695438.00,559482,57.86,15.60,0.05
2-May-2019,1394.00,1413.75,1382.00,1405.10,1402.265997362487769600,587675,14843,824076670.00,220127,37.46,31.75,11.10
30-April-2019,1395.00,1395.00,1367.00,1391.80,1384.926866063868098069,924687,17546,1280623869.00,431346,46.65,28.00,-3.20
26-April-2019,1377.70,1395.00,1370.45,1391.45,1383.754672717638826532,494466,12875,684219638.00,114567,23.17,24.55,13.75
25-April-2019,1392.90,1410.90,1365.00,1374.55,1396.419059779862910746,795686,20124,1111111096.00,195936,24.62,45.90,-18.35
24-April-2019,1370.00,1394.60,1366.35,1390.00,1379.500890703321989756,494553,12799,682236304.00,154588,31.26,28.25,20.00
23-April-2019,1349.95,1371.85,1345.65,1363.30,1363.565014616159043217,494658,14106,674498343.00,143875,29.09,26.20,13.35
22-April-2019,1364.00,1365.15,1341.00,1344.80,1352.533606330365974282,505500,13150,683705738.00,143004,28.29,24.15,-19.20
18-April-2019,1365.45,1387.00,1365.00,1382.90,1378.424347935295346795,923643,19038,1273172000.00,286688,31.04,22.00,17.45
16-April-2019,1345.00,1359.70,1340.25,1345.30,1350.575192339505814765,465453,7930,628629275.00,199196,42.80,19.45,0.30
15-April-2019,1344.70,1348.80,1333.95,1339.75,1341.373639639141532819,434076,6444,582258104.00,103722,23.89,14.85,-4.95
12-April-2019,1348.90,1356.55,1337.30,1341.95,1345.216728930080764925,497617,8006,669402713.00,188329,37.85,19.25,-6.95
11-April-2019,1332.80,1351.70,1328.70,1346.15,1337.190756561225275148,571692,8026,764461258.00,245392,42.92,23.00,13.35
10-April-2019,1340.00,1347.65,1326.00,1328.95,1337.771514037937492787,450636,8796,602848004.00,130477,28.95,21.65,-11.05
9-April-2019,1330.90,1340.00,1321.60,1335.35,1329.475947124473615533,816181,11749,1085093008.00,400655,49.09,18.40,4.45
8-April-2019,1354.60,1356.10,1324.00,1329.40,1334.520338670294255221,466058,12865,621963880.00,160219,34.38,32.10,-25.20
5-April-2019,1360.10,1363.85,1343.60,1355.10,1352.785302848286472544,616827,9170,834434500.00,234112,37.95,20.25,-5.00
4-April-2019,1379.00,1383.75,1347.05,1353.10,1360.200043410423534740,635792,14046,864804306.00,208404,32.78,36.70,-25.90
3-April-2019,1394.45,1402.35,1370.00,1373.80,1391.077627925815570433,713519,9614,992560318.00,296563,41.56,32.35,-20.65
2-April-2019,1396.55,1402.70,1380.80,1388.45,1390.479501911093980856,498144,10193,692659021.00,78043,15.67,21.90,-8.10
1-April-2019,1368.55,1406.50,1362.85,1391.55,1389.626054319328879311,702586,14020,976331811.00,179869,25.60,43.65,23.00
29-March-2019,1366.00,1376.00,1356.10,1363.05,1363.041560452472467289,401704,7190,547539247.00,97788,24.34,19.90,-2.95
28-March-2019,1350.00,1369.90,1343.35,1360.55,1356.962187298070709867,519984,11281,705598626.00,116137,22.33,26.55,10.55
27-March-2019,1377.00,1377.00,1344.90,1350.10,1359.157430090131730991,627415,11518,852755759.00,165161,26.32,32.10,-26.90
26-March-2019,1330.00,1369.95,1330.00,1367.15,1352.492815718908718474,905101,14203,1224142600.00,283596,31.33,39.95,37.15
25-March-2019,1330.10,1336.75,1317.15,1325.25,1324.789904878797177048,488850,8161,647623545.00,195600,40.01,19.60,-4.85
22-March-2019,1374.00,1380.25,1337.50,1342.10,1358.375300136241619791,593064,13638,805603489.00,170745,28.79,42.75,-31.90
20-March-2019,1379.00,1386.60,1363.60,1375.60,1376.593649837349003931,627417,12176,863698258.00,178717,28.48,23.00,-3.40
19-March-2019,1359.00,1378.00,1343.00,1375.25,1360.847711435522595784,938383,15231,1276996358.00,306692,32.68,35.00,16.25
18-March-2019,1325.10,1358.15,1325.10,1347.60,1340.977742314688942740,761355,10917,1020960109.00,333092,43.75,33.05,22.50
15-March-2019,1345.00,1358.20,1311.65,1322.60,1343.815795194010589468,874076,12784,1174597135.00,372328,42.60,46.55,-22.40
14-March-2019,1350.00,1361.45,1334.00,1341.20,1352.077537334536297652,1336698,16091,1807319340.00,706363,52.84,27.45,-8.80
13-March-2019,1334.50,1350.00,1327.75,1346.75,1338.404225680933852140,1028000,18754,1375879544.00,428157,41.65,22.25,12.25
12-March-2019,1317.10,1333.00,1315.50,1329.85,1323.320878504235868099,1924635,14061,2546909679.00,1457699,75.74,17.50,12.75
11-March-2019,1270.80,1313.00,1268.10,1301.00,1292.419964157847680069,759441,13550,981516710.00,282912,37.25,44.90,30.20
8-March-2019,1265.05,1274.00,1261.50,1266.60,1266.053098047890911050,352593,5642,446401460.00,136976,38.85,12.50,1.55
7-March-2019,1262.70,1279.00,1258.90,1269.85,1270.266330678022004817,779193,11921,989782633.00,300421,38.56,20.10,7.15
6-March-2019,1239.50,1271.80,1235.50,1263.55,1258.198665828282430463,736337,13752,926458231.00,230466,31.30,36.30,24.05
5-March-2019,1226.70,1239.40,1218.20,1236.95,1230.387009313144911853,586805,10310,721997249.00,208919,35.60,21.20,10.25
1-March-2019,1235.00,1242.50,1222.45,1226.70,1228.083907554497644330,507499,7949,623251355.00,267940,52.80,20.05,-8.30
28-February-2019,1231.00,1239.50,1225.35,1231.55,1234.036350432222647373,512236,7882,632117844.00,270759,52.86,14.15,0.55
27-February-2019,1227.40,1244.00,1209.15,1222.45,1225.664100941326202390,575146,14288,704935805.00,129605,22.53,34.85,-4.95
26-February-2019,1214.40,1233.60,1206.15,1219.70,1222.369903853177150809,520246,11051,635933053.00,134740,25.90,27.45,5.30
25-February-2019,1235.80,1243.00,1223.15,1232.15,1231.000508503151631832,367746,8020,452695513.00,127960,34.80,19.85,-3.65
22-February-2019,1241.25,1245.90,1226.10,1232.60,1232.574726548863404496,1034097,9327,1274601827.00,761068,73.60,19.80,-8.65
21-February-2019,1236.00,1256.70,1230.20,1246.45,1245.968440941621047999,772710,12110,962772274.00,462457,59.85,26.50,10.45
20-February-2019,1226.10,1239.25,1218.75,1234.35,1226.259126834107013129,843803,8714,1034721130.00,518602,61.46,20.50,8.25
19-February-2019,1219.20,1239.70,1211.30,1216.35,1226.795387926972617211,403246,7444,494700333.00,54509,13.52,28.40,-2.85
18-February-2019,1245.30,1251.40,1215.95,1219.75,1229.892839886092804996,796789,15525,979965086.00,401090,50.34,35.45,-25.55
15-February-2019,1225.00,1248.50,1215.00,1243.50,1227.948886830640458303,641322,10318,787510636.00,337826,52.68,33.50,18.50
14-February-2019,1240.25,1242.70,1218.10,1225.50,1229.205334144341892999,378130,8225,464799413.00,68692,18.17,24.60,-14.75
13-February-2019,1261.00,1272.90,1235.00,1244.40,1259.229365541940240862,712025,7867,896602789.00,360005,50.56,37.90,-16.60
12-February-2019,1253.00,1272.00,1251.90,1256.70,1260.459532516727846951,435053,8373,548366701.00,144990,33.33,20.10,3.70
11-February-2019,1277.00,1277.00,1251.00,1253.45,1258.755213887990912139,330991,7547,416636647.00,156862,47.39,26.00,-23.55
8-February-2019,1287.00,1298.70,1272.25,1277.35,1282.205791723193612866,872003,9694,1118087297.00,527492,60.49,26.45,-9.65
7-February-2019,1310.95,1320.85,1285.80,1290.20,1302.562114000448671688,739962,17752,963846467.00,285091,38.53,35.05,-20.75
6-February-2019,1298.00,1316.50,1292.00,1309.85,1309.567038895351405474,1086608,16587,1422986021.00,521833,48.02,24.50,11.85
5-February-2019,1292.00,1304.25,1278.60,1290.30,1293.196715436118150418,945879,17376,1223207616.00,395981,41.86,25.65,-1.70
4-February-2019,1245.55,1297.00,1245.00,1291.15,1269.163733205000981489,1105463,19155,1403013548.00,526974,47.67,52.00,45.60
1-February-2019,1234.00,1253.00,1225.75,1247.30,1238.354463016318026358,927747,15561,1148879638.00,499100,53.80,27.25,13.30
31-January-2019,1201.00,1229.80,1201.00,1227.10,1219.771943585027516552,620899,18129,757355180.00,266677,42.95,28.80,26.10
30-January-2019,1215.00,1224.90,1190.55,1194.80,1206.994492151482497750,450085,10108,543250116.00,152321,33.84,34.35,-20.20
29-January-2019,1230.00,1231.90,1201.60,1210.90,1211.181977634207726836,578115,8825,700202469.00,286431,49.55,30.30,-19.10
28-January-2019,1253.00,1255.45,1221.75,1229.60,1237.350257365687876952,787401,9609,974290830.00,207788,26.39,33.70,-23.40
25-January-2019,1250.10,1263.00,1236.55,1246.25,1253.507289482760625167,516086,11215,646917563.00,133069,25.78,26.45,-3.85
24-January-2019,1225.05,1251.75,1220.10,1245.40,1240.628752774013370189,946733,16585,1174544181.00,324758,34.30,31.65,20.35
23-January-2019,1233.40,1244.00,1222.50,1225.70,1232.768916574522438708,419632,7946,517309286.00,145350,34.64,21.50,-7.70
22-January-2019,1234.00,1246.25,1219.40,1234.75,1233.820950418117259754,1241159,19614,1531367977.00,491297,39.58,26.85,0.75
21-January-2019,1193.90,1237.40,1189.75,1234.50,1223.844257442750311903,1461187,30093,1788265319.00,311010,21.28,47.65,40.60
18-January-2019,1149.70,1189.25,1135.50,1182.95,1164.453006016123343244,1808806,32839,2106269584.00,481746,26.63,53.75,33.25
17-January-2019,1141.00,1147.80,1129.10,1133.75,1135.871664512903894939,776161,12737,881619287.00,320013,41.23,18.70,-7.25
16-January-2019,1134.70,1144.65,1130.25,1134.05,1138.133417852077871846,465380,9362,529664530.00,130499,28.04,14.40,-0.65
15-January-2019,1103.20,1132.30,1103.20,1129.55,1124.194381284040520022,661895,12574,744098640.00,316805,47.86,29.10,26.35
14-January-2019,1096.70,1102.00,1086.25,1096.45,1092.911658011006898690,258020,5879,281993066.00,94567,36.65,15.75,-0.25
11-January-2019,1109.30,1114.00,1089.50,1097.90,1099.171060093372088400,477873,8840,525264172.00,121689,25.46,24.50,-11.40
10-January-2019,1108.40,1110.65,1102.10,1105.65,1105.416905725625810508,203576,3977,225036352.00,74180,36.44,8.55,-2.75
9-January-2019,1111.90,1116.00,1098.50,1108.40,1109.591810739722788663,338370,7291,375452581.00,72511,21.43,17.50,-3.50
8-January-2019,1106.35,1109.90,1096.10,1103.95,1101.608098267966730008,513616,6328,565803545.00,277431,54.02,13.80,-2.40
7-January-2019,1105.15,1117.95,1101.00,1103.45,1109.602058183257470809,303180,6341,336409152.00,88316,29.13,16.95,-1.70
4-January-2019,1098.00,1104.35,1081.25,1099.05,1093.860703230215682727,397992,9088,435347809.00,105150,26.42,23.10,1.05
3-January-2019,1108.05,1114.45,1089.65,1091.75,1100.466799796104703595,357046,9329,392917269.00,95474,26.74,24.80,-16.30
2-January-2019,1116.00,1126.75,1101.45,1106.30,1112.256269757639620653,322660,7052,358880608.00,78233,24.25,25.30,-9.70
1-January-2019,1126.00,1130.00,1111.55,1121.35,1118.855772245326564453,264741,6178,296206996.00,70943,26.80,18.45,-4.65
31-December-2018,1127.15,1133.40,1116.60,1121.05,1122.607469385283744304,264252,5537,296651269.00,64647,24.46,16.80,-6.10
28-December-2018,1123.30,1135.90,1122.00,1125.80,1129.832111257475257335,343132,7868,387681552.00,87263,25.43,13.90,2.50
27-December-2018,1105.00,1125.90,1104.45,1120.00,1119.317815701459849199,454773,11609,509035521.00,111874,24.60,21.45,15.00
26-December-2018,1087.00,1100.65,1066.55,1096.95,1081.033615975642367289,474923,12592,513407728.00,84857,17.87,34.10,9.95
24-December-2018,1101.80,1103.00,1086.50,1090.05,1093.660721615555004973,270421,6340,295748826.00,57737,21.35,16.50,-11.75
21-December-2018,1128.30,1131.40,1095.00,1098.35,1109.692982907773819858,835175,11407,926787837.00,517822,62.00,36.40,-29.95
20-December-2018,1124.00,1131.95,1116.50,1127.25,1125.209471713376128594,306576,8623,344962219.00,75601,24.66,15.45,3.25
19-December-2018,1138.65,1146.55,1131.40,1137.10,1141.179955494877610913,1116276,7385,1273871796.00,877394,78.60,15.15,-1.55
18-December-2018,1122.00,1139.50,1120.80,1136.45,1130.632831234139641002,300671,6444,339948504.00,57121,19.00,18.70,14.45
17-December-2018,1114.70,1133.80,1110.30,1130.60,1125.271802573733407315,374864,8112,421823889.00,83652,22.32,23.50,15.90
14-December-2018,1103.90,1115.00,1092.60,1111.75,1107.235816685152619507,384977,8605,426260323.00,70910,18.42,22.40,7.85
13-December-2018,1125.60,1126.35,1096.55,1106.80,1110.673795361786945929,632140,11297,702101333.00,287519,45.48,29.80,-18.80
12-December-2018,1100.00,1113.35,1088.10,1110.50,1099.231317615736517396,1035909,11812,1138703615.00,607762,58.67,25.25,10.50
11-December-2018,1066.10,1100.20,1055.35,1096.20,1079.168192954869582025,957115,20943,1032888065.00,229901,24.02,44.85,30.10
10-December-2018,1112.65,1112.75,1084.00,1088.50,1090.923258102213302991,1104729,16559,1205174560.00,762774,69.05,28.75,-24.15
7-December-2018,1132.80,1135.20,1109.10,1133.25,1125.911385632044742659,256042,6870,288280603.00,63497,24.80,26.10,0.45
6-December-2018,1147.50,1147.85,1118.25,1123.45,1135.894110657975016858,249128,8001,282983028.00,69192,27.77,29.60,-24.05
